Unnamed: 0,B1_021_F01,G4_01111_F01,G4_01112_F01,G4_01113_F01,G4_01114_F01,G4_01115_F01,G4_01111_F01.1,G4_01112CZ5_0_F01,G4_01123_F01,G4_01124_F01,G4_01125_F01,G4_01126_F01,G4_01127_F01,G4_01129_F01,G4_01130_F01,G4_01131_F01,G4_01132_F01,G4_01133_F01,G4_01134_F01,E01MVD01_MB03,E01MVD01_MB04,E01MVD01_MB05,E01MVD01_MB06,E02MVD03_MB01,E02MVD03_MB02,E02MVD03_MB03,E02MVD03_MB04,E02MVD03_MB05,E02MVD03_MB06,E02MVD03_MB07,G4_000_P04,G4_000_P05,G4_000_P06,G3_00902_P01,G4_000_P01,G3_00917_T01,G5_039_T01,G5_038_T01,G4_01112_13_TIC_SP,G4_01112_13_TIC_PV,G4_01114_15_TIC_SP,G4_01114_15_TIC_PV,G4_01105_06_TIC_SP,G4_01105_06_TIC_PV,G4_01107_08_TIC_SP,G4_01107_08_TIC_PV,G4_01109_10_TIC_SP,G4_01109_10_TIC_PV,G4_01111_12_TIC_SP,G4_01111_12_TIC_PV,G4_01113_14_TIC_SP,G4_01113_14_TIC_PV,G4_01115_16_TIC_SP,G4_01115_16_TIC_PV,G4_01117_18_TIC_SP,G4_01117_18_TIC_PV,G4_01119_20_TIC_SP,G4_01119_20_TIC_PV,G4_01121_22_TIC_SP,G4_01121_22_TIC_PV,G4_01123_TIC_SP,G4_01123_TIC_PV,G4_01124_TIC_SP,G4_01124_TIC_PV,G4_01125_TIC_SP,G4_01125_TIC_PV,G4_01126_TIC_SP,G4_01126_TIC_PV,G4_01127_TIC_SP,G4_01127_TIC_PV,G4_01128_TIC_SP,G4_01128_TIC_PV,G4_01129_TIC_SP,G4_01129_TIC_PV,G4_01130_TIC_SP,G4_01130_TIC_PV,G4_01131_32_TIC_SP,G4_01131_32_TIC_PV,G4_01133_34_TIC_SP,G4_01133_34_TIC_PV,B1_055_T01,B2_055_T01,B1_021_Z01,B2_021_Z01,B1_026_P01,B2_026_P01,B2_072M03_Z01,B1_072M03_Z01,B1_026_T01,B1_021_F01.1,B1_055_T01.1,B1_021_Z01.1,B2_026_T01,B2_021_F01,B2_055_T01.1,B1_021_Z01.2,B0_007_F01,B3_004_F01,G3_002_F01,G3_00702M01_S01,G5_020_P01,Total_InduratingFeed,G5_022M02_Z01,G5_042M02_Z01,G5_036M02_Z01,G5_037M02_Z01,G5_002M02_Z01,G5_012M02_Z01,description
2025-05-30 01:30:00+03:30,152.41345091828228,0,0.0054340302952393,0.0272210100541984,97.00925619172114,98.31377946617806,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262617.9675597872,351631.6352698325,111592.49366145712,67171.5306677829,558621.1839962656,319030.4774850941,384112.9597912989,352407.91264227795,323644.0379727513,68739.14500170876,15638.73036833566,-0.7918044576021329,-0.5220441675061667,-0.2692889112814999,38.73949927106464,-3.0219687807013367,583.329907300568,186.2568494578918,141.60418464805872,930.0,928.6998621174153,960.0,927.0669858745392,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,1003.9525560484864,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1305.9533955710383,1300.0,1291.041218879379,1300.0,1267.9333426592802,1300.0,1287.6098766473974,1300.0,1274.7498456812302,1300.0,1251.8492095713457,1300.0,1277.8359716474797,1300.0,1270.5384198999802,1300.0,1292.584228515625,1270.0,1268.253662109375,93.397670001959,95.4253847061658,28.56647861547784,22.19536930873611,-1.5322821618721283,-1.4175248325815275,42.77256393432617,33.871571337727715,182.6542701958768,152.41345091828228,93.397670001959,28.56647861547784,207.50296743718712,157.39521170531862,95.4253847061658,28.56647861547784,760.6803829911199,327.0331505874038,911.1922141937824,4.860837014345042,-36.80725520744101,696.3002068867767,69.84500896442718,64.9161944580844,85.92761966322844,70.17646673245068,63.97445459954469,77.73872419325087,
2025-05-30 03:30:00+03:30,133.91775512695312,0,0.004058569740533,0.0305584974566701,98.0494819015659,100.47975368645686,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262624.4123968237,351638.5802905878,111599.4866988571,67178.45973543474,558630.9155829875,319036.03060261527,384120.4355028305,352413.95098188886,323649.29389200226,68740.59600409764,15640.085059097615,-1.0406164596716712,-0.8793393856471243,-0.6127752365798529,41.1340981517653,-3.3503608423107245,582.0977046921918,184.8367098152599,134.70211324528896,930.0,902.575648410998,960.0,945.673534213124,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,998.2667342984038,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1294.3278071749685,1300.0,1281.7436518029954,1300.0,1282.4166578191573,1300.0,1287.506170305074,1300.0,1288.2188186694705,1300.0,1262.6214599994717,1300.0,1285.9306282505197,1300.0,1270.161547846538,1300.0,1292.584228515625,1270.0,1268.253662109375,95.68645508801517,94.59964441273802,26.296433355216934,22.258328468702988,-1.481307635790436,-1.55917772623669,42.77256393432617,33.89265408989178,172.69339474999086,133.91775512695312,95.68645508801517,26.296433355216934,200.31054861748757,144.6104371697259,94.59964441273802,26.296433355216934,4.113942622124284,334.4783178494791,970.7359206945248,4.844513249025962,-39.28947470790479,719.2576406579832,73.90731051039111,63.556021352554566,85.94008088656105,70.13971623193294,68.77621135798628,76.97774973094936,
2025-05-30 05:30:00+03:30,149.82714188101872,0,0.0026831091858267,0.0513788453831141,99.04014592137727,98.14609364617677,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262631.2126014512,351645.9351541861,111606.52433880015,67185.43793733243,558640.6723868334,319041.9206830481,384128.1465540858,352420.1323597169,323654.68232957687,68742.08017274686,15641.45906482899,-0.806356401053493,-0.6059261807227495,-0.3639226227495712,40.34830604686249,-3.152916793028988,595.5004772164131,182.535788894783,133.9745934451153,930.0,941.1313846195842,960.0,962.5462416701728,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,1002.6473118687748,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1306.1336221055278,1300.0,1294.2180275296078,1300.0,1279.000109033048,1300.0,1295.0476053867187,1300.0,1294.4817209006826,1300.0,1269.7858319881948,1300.0,1291.1602702556766,1300.0,1272.2627754174378,1300.0,1292.584228515625,1270.0,1268.253662109375,94.29591109855347,95.13732518301308,28.234921936420864,22.26550423697489,-1.5535878543767452,-1.7197229713600828,39.864524260487705,33.88824290856742,185.204352312503,149.82714188101872,94.29591109855347,28.234921936420864,208.23236060587973,144.75927943310262,95.13732518301308,28.234921936420864,800.7007673001369,243.8525600560559,956.6580004127284,4.85456278871178,-39.52003172203858,722.0964478914435,73.8955156117901,60.637902998458486,85.98915233130124,73.56629761663775,62.43565706932706,78.75340667850006,
2025-05-30 07:30:00+03:30,149.9896586241705,0,0.0013076486311204,0.0,99.30605421657778,97.09303113661842,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262637.8252812121,351653.06579978275,111613.51715986848,67192.36238656062,558650.2899706737,319047.5745101678,384135.7914925085,352426.18535344925,323660.14781895065,68743.54521679498,15642.82246865282,-0.7418920668584459,-0.6268307069732275,-0.3303522973406787,41.30834211045316,-3.109471777071545,598.6097611688734,175.87809130315512,134.9012916460194,930.0,912.9167209811368,960.0,956.196216928486,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,996.858755311074,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1303.8097038085414,1300.0,1294.1046189513906,1300.0,1289.0060612403868,1300.0,1298.5174046591628,1300.0,1298.8569986615732,1300.0,1271.2598606638553,1300.0,1293.367853978237,1300.0,1271.2225654155147,1300.0,1292.584228515625,1270.0,1268.253662109375,93.60316644824832,95.11237427046058,27.92400932312012,21.98011400844458,-1.2959533995267003,-1.406743104166816,35.603481184449095,34.12763384563807,183.91868804732496,149.9896586241705,93.60316644824832,27.92400932312012,269.5559616956797,195.42197985851007,95.11237427046058,27.92400932312012,9.26963264542789,51.367547468739794,1027.4357869874875,4.852989480017184,-42.18654845031589,790.3234016405523,77.86017798112927,65.42206948041454,85.94865861712624,73.75445868697034,64.44968197778226,73.69839591144385,
2025-05-30 09:30:00+03:30,160.77125245088004,0,0.0054932478815317,0.0621382619610599,99.16962405530116,98.85667282828062,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262644.41700106056,351660.20444251044,111620.50830947806,67199.27448300741,558660.1776911125,319053.1364971674,384143.2828013639,352432.1257869479,323665.8065831088,68744.97849350674,15644.173244211366,-0.635232397983147,-0.4085576348781348,-0.248437597788462,40.01508141745271,-2.235280817379859,575.7657108081561,150.2326813045863,140.59128160037997,930.0,937.3966831172748,960.0,969.7115714932444,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,1006.4142363909888,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1311.858509092389,1300.0,1299.76795294695,1300.0,1297.2579092025069,1300.0,1301.321790366216,1300.0,1299.6556224574676,1300.0,1275.2532980981357,1300.0,1295.2666993135167,1300.0,1275.36526475237,1300.0,1292.584228515625,1270.0,1268.253662109375,94.07381625448444,95.6985032153465,31.45969241589449,22.10283322331578,-1.4558840535711954,-1.471483799637043,36.74609180164119,34.953584423893794,192.77094993551253,160.77125245088004,94.07381625448444,31.45969241589449,246.42719963728445,178.3619384765625,95.6985032153465,31.45969241589449,1451.5516820013208,318.41976435156573,1020.2604064507898,4.831929922836469,-48.55989916146075,792.3453557950729,77.79861775423969,96.15778551432868,85.95618112860876,73.77455448777046,83.96110263585165,80.99392114229602,
2025-05-30 11:30:00+03:30,126.84596252441406,0,0.0049991266783471,0.0225607378544139,80.8026295988157,81.35972023484351,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262651.01624052896,351667.3172487709,111627.5018526892,67206.20359435212,558670.1593871014,319058.7641313519,384150.81346517976,352438.0251750321,323671.5298471998,68746.47102410272,15645.516923114872,-0.4493689594098961,-0.5635264619485026,-0.277195016467256,40.57981718617494,-3.0627829673625326,575.4582936747429,157.34582166947362,141.73356291065866,930.0,936.5888765403696,960.0,959.273848231425,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,999.0899601787204,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1304.7661120180494,1300.0,1291.87903113132,1300.0,1291.750067095593,1300.0,1299.499488209659,1300.0,1300.5254491541632,1300.0,1275.55483458938,1300.0,1298.0984535821522,1300.0,1279.659728508126,1300.0,1292.584228515625,1270.0,1268.253662109375,94.97017180458931,95.67991240357794,25.434015891435912,22.17848703274145,-1.4191255001860534,-1.5070079502709743,36.67235628586867,32.050048828125,172.93680918654798,126.84596252441406,94.97017180458931,25.434015891435912,233.00067122568768,164.66468811035156,95.67991240357794,25.434015891435912,4.518104739059358,330.1776192104149,1042.434265059851,4.845245149351005,-44.740535182040986,802.3539994699115,77.80785497271265,62.68150009266108,85.92062061209147,79.13113789675758,83.7354183242096,90.9727545537186,
2025-05-30 13:30:00+03:30,127.07408142089844,0,0.0002360369196096,0.0105452531084873,70.29046298838232,69.90155747066294,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262657.42339749006,351674.4055869377,111634.45375252949,67213.10354608425,558679.8728531782,319064.4090768669,384158.28333365545,352443.91681822354,323677.2660855969,68747.92511779717,15646.856711156355,-0.6469847513548572,-0.6067384569842353,-0.3736970512797235,40.03014214197279,-3.6267627092194417,583.9198819481626,160.41474024640328,142.6223342336965,930.0,941.6364534839604,960.0,956.6025177140746,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,999.8211225288654,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1309.4408161818055,1300.0,1298.046135296803,1300.0,1296.9006599760503,1300.0,1296.6866859422894,1300.0,1298.5457966505555,1300.0,1266.4107604653393,1300.0,1295.6093812731776,1300.0,1278.513224028227,1300.0,1292.584228515625,1270.0,1268.253662109375,95.36400710874356,93.89634256963654,25.493866196094675,22.088960647583008,-1.5505425913335178,-1.2285899390124275,35.59861544420233,30.922407150268555,170.1675222524258,127.07408142089844,95.36400710874356,25.493866196094675,245.26632455140413,179.31410217285156,93.89634256963654,25.493866196094675,2210.3477708615683,345.7185028075944,1021.5989129243349,4.833007439130996,-43.54755522359716,774.2718074374607,75.75725765044302,62.37990215027772,85.92137490703726,79.12678503155773,80.73877126392264,89.34841450895159,
2025-05-30 15:30:00+03:30,127.40556454774725,0,0.0001532078890987,0.0429239579366156,67.20743147265703,68.80453774400246,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262664.0207296386,351681.4412383417,111641.41319245788,67220.01590256442,558689.6603955452,319070.06788499875,384165.6522517226,352449.7109535627,323682.81810347305,68749.38282845904,15648.194308092325,-0.6849057282830232,-0.819429196618239,-0.5202084265240996,40.27589943206489,-3.4944937909109592,561.9869104398368,151.22519999472206,145.18250336620574,930.0,942.1639158951858,960.0,960.7463823582788,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,997.9794563863874,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1309.355127773106,1300.0,1298.0392641311155,1300.0,1299.2254594680562,1300.0,1301.55780819885,1300.0,1304.5415781437753,1300.0,1271.1963975634262,1300.0,1299.7770626078643,1300.0,1281.906562426106,1300.0,1292.584228515625,1270.0,1268.253662109375,94.13715003559092,95.20897703588948,25.473959758202,21.85852228139461,-1.458474200454907,-1.366155097455223,36.41116534243612,32.95075797958704,169.66808067159013,127.40556454774725,94.13715003559092,25.473959758202,302.4675773423229,229.14262740560636,95.20897703588948,25.473959758202,7.023754936646483,348.3369415791369,1024.7789419052192,4.865668187275996,-47.32790713245723,801.8566612469963,75.68923987363398,67.98683464297079,85.89193499357583,74.07117238610711,98.42156688184178,83.27348864347817,
2025-05-30 17:30:00+03:30,89.24172239873035,0,0.0004341714642247,0.0,90.83892653937222,89.8591631809923,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262670.80356600287,351688.7047029436,111648.42052218874,67226.96023231302,558699.7739417487,319075.5435342282,384172.9709830933,352455.49643873016,323688.65664784814,68750.81648586548,15649.53791337737,-0.9297672014533548,-0.995418133329965,-0.8033735358028669,39.00637189428089,-3.538013416795402,550.7544404699862,157.61082295129728,146.41272550408002,930.0,946.2762445841068,960.0,962.3208003507452,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,1007.0638193253436,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1318.72358751317,1300.0,1298.086412636764,1300.0,1304.9918680535018,1300.0,1305.5403509401262,1300.0,1304.9918680535018,1300.0,1279.134752480514,1300.0,1302.2384009497491,1300.0,1285.907035111576,1300.0,1292.584228515625,1270.0,1268.253662109375,98.88601815803317,95.41108590400133,19.957928592430854,21.978860854003063,-1.4784298068871449,-1.2330298433381226,36.41093224616135,32.04670445377733,161.1130352495023,89.24172239873035,98.88601815803317,19.957928592430854,282.553575204294,210.9228728631368,95.41108590400133,19.957928592430854,1238.919218759392,310.2236532746856,1019.9835519515004,4.844613661896599,-45.60281815872771,809.7245448383957,75.73519596331386,64.41668423826994,80.61646270751953,79.45849620274463,98.5698390527865,78.00463415910043,
2025-05-30 19:30:00+03:30,120.12723892176486,0,0.0049315547693034,0.0010382434397233,75.14102498434208,75.75637130003363,0,0,0.0,50.50659942626953,0.0,0,0,0,0,0,0,0,0,262677.39832854294,351695.82012507203,111655.40336602356,67233.88664753252,558709.7432045569,319081.13544571673,384180.3989768824,352461.3331112183,323694.3033046364,68752.24147282538,15650.882876964191,-0.5467142407489951,-0.762656092664689,-0.4512539467363049,40.95551908833536,-3.201351980159392,557.7823663391084,155.60478378718057,145.20543636877522,930.0,955.9756642357214,960.0,964.4890974200944,1000.0,1015.0606689453124,1000.0,1047.3563232421875,1000.0,1065.2552490234375,1000.0,1000.6222783263524,1200.0,1189.8145751953125,1270.0,1259.9678955078125,1300.0,1273.5179443359375,1300.0,1286.2669677734375,1300.0,1293.5225830078125,1300.0,1313.2012408338037,1300.0,1299.378492523666,1300.0,1303.805662661395,1300.0,1303.9545505371111,1300.0,1306.4736773038328,1300.0,1282.3912119034997,1300.0,1303.094237150855,1300.0,1285.533294872063,1300.0,1292.584228515625,1270.0,1268.253662109375,94.22853378198393,96.78707307483133,24.530259987660923,22.80011721048407,-1.37965142388176,-1.403587891906131,37.431907653808594,31.06005696991086,169.36740849038836,120.12723892176486,94.22853378198393,24.530259987660923,160.26301002801355,79.43845328932144,96.78707307483133,24.530259987660923,1573.1344562224522,307.97526042710626,998.68376050654,4.837098467094741,-45.76635161334215,785.1716490046891,74.69190822830784,54.79440049782536,80.61646270751953,74.56720768901612,76.85761012934671,83.56087586920097,
